Site:,GorstenN2,6875,tonnes,223,days,5352,timesteps,,
3,4,4,3,85,9,mg,ug,ug,
Day,Time,A-Chem(fd)ug/d,A-Chem(fae)ug/d,A-FI(kg/d for farm),,,,,
#NAME?,3113,0,3824252,6076
#NAME?,3114,0,3824252,6076
#NAME?,3115,0,3824252,6076
#NAME?,3116,0,3824252,6076
#NAME?,3117,0,3824252,6076
#NAME?,3118,0,3824252,6076
#NAME?,3119,0,3824252,6076
#NAME?,3120,0,3824252,6076
#NAME?,3121,0,3751324,6076
#NAME?,3122,0,3751324,6076
#NAME?,3123,0,3751324,6076
#NAME?,3124,0,3751324,6076
#NAME?,3125,0,3751324,6076
#NAME?,3126,0,3751324,6076
#NAME?,3127,0,3751324,6076
#NAME?,3128,0,3751324,6076
#NAME?,3129,0,3751324,6076
#NAME?,3130,0,3751324,6076
#NAME?,3131,0,3751324,6076
#NAME?,3132,0,3751324,6076
#NAME?,3133,0,3751324,6076
#NAME?,3134,0,3751324,6076
#NAME?,3135,0,3751324,6076
#NAME?,3136,0,3751324,6076
#NAME?,3137,0,3751324,6076
#NAME?,3138,0,3751324,6076
#NAME?,3139,0,3751324,6076
#NAME?,3140,0,3751324,6076
#NAME?,3141,0,3751324,6076
#NAME?,3142,0,3751324,6076
#NAME?,3143,0,3751324,6076
#NAME?,3144,0,3751324,6076
#NAME?,3145,0,3679786,6076
#NAME?,3146,0,3679786,6076
#NAME?,3147,0,3679786,6076
#NAME?,3148,0,3679786,6076
#NAME?,3149,0,3679786,6076
#NAME?,3150,0,3679786,6076
#NAME?,3151,0,3679786,6076
#NAME?,3152,0,3679786,6076
#NAME?,3153,0,3679786,6076
#NAME?,3154,0,3679786,6076
#NAME?,3155,0,3679786,6076
#NAME?,3156,0,3679786,6076
#NAME?,3157,0,3679786,6076
#NAME?,3158,0,3679786,6076
#NAME?,3159,0,3679786,6076
#NAME?,3160,0,3679786,6076
#NAME?,3161,0,3679786,6076
#NAME?,3162,0,3679786,6076
#NAME?,3163,0,3679786,6076
#NAME?,3164,0,3679786,6076
#NAME?,3165,0,3679786,6076
#NAME?,3166,0,3679786,6076
#NAME?,3167,0,3679786,6076
#NAME?,3168,0,3679786,6076
#NAME?,3169,0,3609613,6076
#NAME?,3170,0,3609613,6076
#NAME?,3171,0,3609613,6076
#NAME?,3172,0,3609613,6076
#NAME?,3173,0,3609613,6076
#NAME?,3174,0,3609613,6076
#NAME?,3175,0,3609613,6076
#NAME?,3176,0,3609613,6076
#NAME?,3177,0,3609613,6076
#NAME?,3178,0,3609613,6076
#NAME?,3179,0,3609613,6076
#NAME?,3180,0,3609613,6076
#NAME?,3181,0,3609613,6076
#NAME?,3182,0,3609613,6076
#NAME?,3183,0,3609613,6076
#NAME?,3184,0,3609613,6076
#NAME?,3185,0,3609613,6076
#NAME?,3186,0,3609613,6076
#NAME?,3187,0,3609613,6076
#NAME?,3188,0,3609613,6076
#NAME?,3189,0,3609613,6076
#NAME?,3190,0,3609613,6076
#NAME?,3191,0,3609613,6076
#NAME?,3192,0,3609613,6076
#NAME?,3193,0,3540778,6076
#NAME?,3194,0,3540778,6076
#NAME?,3195,0,3540778,6076
#NAME?,3196,0,3540778,6076
#NAME?,3197,0,3540778,6076
#NAME?,3198,0,3540778,6076
#NAME?,3199,0,3540778,6076
#NAME?,3200,0,3540778,6076
#NAME?,3201,0,3540778,6076
#NAME?,3202,0,3540778,6076
#NAME?,3203,0,3540778,6076
#NAME?,3204,0,3540778,6076
#NAME?,3205,0,3540778,6076
#NAME?,3206,0,3540778,6076
#NAME?,3207,0,3540778,6076
#NAME?,3208,0,3540778,6076
#NAME?,3209,0,3540778,6076
#NAME?,3210,0,3540778,6076
#NAME?,3211,0,3540778,6076
#NAME?,3212,0,3540778,6076
#NAME?,3213,0,3540778,6076
#NAME?,3214,0,3540778,6076
#NAME?,3215,0,3540778,6076
#NAME?,3216,0,3540778,6076
#NAME?,3217,0,3473256,6076
#NAME?,3218,0,3473256,6076
#NAME?,3219,0,3473256,6076
#NAME?,3220,0,3473256,6076
#NAME?,3221,0,3473256,6076
#NAME?,3222,0,3473256,6076
#NAME?,3223,0,3473256,6076
#NAME?,3224,0,3473256,6076
#NAME?,3225,0,3473256,6076
#NAME?,3226,0,3473256,6076
#NAME?,3227,0,3473256,6076
#NAME?,3228,0,3473256,6076
#NAME?,3229,0,3473256,6076
#NAME?,3230,0,3473256,6076
#NAME?,3231,0,3473256,6076
#NAME?,3232,0,3473256,6076
#NAME?,3233,0,3473256,6076
#NAME?,3234,0,3473256,6076
#NAME?,3235,0,3473256,6076
#NAME?,3236,0,3473256,6076
#NAME?,3237,0,3473256,6076
#NAME?,3238,0,3473256,6076
#NAME?,3239,0,3473256,6076
#NAME?,3240,0,3473256,6076
#NAME?,3241,0,3407021,6076
#NAME?,3242,0,3407021,6076
#NAME?,3243,0,3407021,6076
#NAME?,3244,0,3407021,6076
#NAME?,3245,0,3407021,6076
#NAME?,3246,0,3407021,6076
#NAME?,3247,0,3407021,6076
#NAME?,3248,0,3407021,6076
#NAME?,3249,0,3407021,6076
#NAME?,3250,0,3407021,6076
#NAME?,3251,0,3407021,6076
#NAME?,3252,0,3407021,6076
#NAME?,3253,0,3407021,6076
#NAME?,3254,0,3407021,6076
#NAME?,3255,0,3407021,6076
#NAME?,3256,0,3407021,6076
#NAME?,3257,0,3407021,6076
#NAME?,3258,0,3407021,6076
#NAME?,3259,0,3407021,6076
#NAME?,3260,0,3407021,6076
#NAME?,3261,0,3407021,6076
#NAME?,3262,0,3407021,6076
#NAME?,3263,0,3407021,6076
#NAME?,3264,0,3407021,6076
#NAME?,3265,0,3342049,6076
#NAME?,3266,0,3342049,6076
#NAME?,3267,0,3342049,6076
#NAME?,3268,0,3342049,6076
#NAME?,3269,0,3342049,6076
#NAME?,3270,0,3342049,6076
#NAME?,3271,0,3342049,6076
#NAME?,3272,0,3342049,6076
#NAME?,3273,0,3342049,6076
#NAME?,3274,0,3342049,6076
#NAME?,3275,0,3342049,6076
#NAME?,3276,0,3342049,6076
#NAME?,3277,0,3342049,6076
#NAME?,3278,0,3342049,6076
#NAME?,3279,0,3342049,6076
#NAME?,3280,0,3342049,6076
#NAME?,3281,0,3342049,6076
#NAME?,3282,0,3342049,6076
#NAME?,3283,0,3342049,6076
#NAME?,3284,0,3342049,6076
#NAME?,3285,0,3342049,6076
#NAME?,3286,0,3342049,6076
#NAME?,3287,0,3342049,6076
#NAME?,3288,0,3342049,6076
#NAME?,3289,0,3278317,6076
#NAME?,3290,0,3278317,6076
#NAME?,3291,0,3278317,6076
#NAME?,3292,0,3278317,6076
#NAME?,3293,0,3278317,6076
#NAME?,3294,0,3278317,6076
#NAME?,3295,0,3278317,6076
#NAME?,3296,0,3278317,6076
#NAME?,3297,0,3278317,6076
#NAME?,3298,0,3278317,6076
#NAME?,3299,0,3278317,6076
#NAME?,3300,0,3278317,6076
#NAME?,3301,0,3278317,6076
#NAME?,3302,0,3278317,6076
#NAME?,3303,0,3278317,6076
#NAME?,3304,0,3278317,6076
#NAME?,3305,0,3278317,6076
#NAME?,3306,0,3278317,6076
#NAME?,3307,0,3278317,6076
#NAME?,3308,0,3278317,6076
#NAME?,3309,0,3278317,6076
#NAME?,3310,0,3278317,6076
#NAME?,3311,0,3278317,6076
#NAME?,3312,0,3278317,6076
#NAME?,3313,0,3215800,6076
#NAME?,3314,0,3215800,6076
#NAME?,3315,0,3215800,6076
#NAME?,3316,0,3215800,6076
#NAME?,3317,0,3215800,6076
#NAME?,3318,0,3215800,6076
#NAME?,3319,0,3215800,6076
#NAME?,3320,0,3215800,6076
#NAME?,3321,0,3215800,6076
#NAME?,3322,0,3215800,6076
#NAME?,3323,0,3215800,6076
#NAME?,3324,0,3215800,6076
#NAME?,3325,0,3215800,6076
#NAME?,3326,0,3215800,6076
#NAME?,3327,0,3215800,6076
#NAME?,3328,0,3215800,6076
#NAME?,3329,0,3215800,6076
#NAME?,3330,0,3215800,6076
#NAME?,3331,0,3215800,6076
#NAME?,3332,0,3215800,6076
#NAME?,3333,0,3215800,6076
#NAME?,3334,0,3215800,6076
#NAME?,3335,0,3215800,6076
#NAME?,3336,0,3215800,6076
#NAME?,3337,0,3154475,6076
#NAME?,3338,0,3154475,6076
#NAME?,3339,0,3154475,6076
#NAME?,3340,0,3154475,6076
#NAME?,3341,0,3154475,6076
#NAME?,3342,0,3154475,6076
#NAME?,3343,0,3154475,6076
#NAME?,3344,0,3154475,6076
#NAME?,3345,0,3154475,6076
#NAME?,3346,0,3154475,6076
#NAME?,3347,0,3154475,6076
#NAME?,3348,0,3154475,6076
#NAME?,3349,0,3154475,6076
#NAME?,3350,0,3154475,6076
#NAME?,3351,0,3154475,6076
#NAME?,3352,0,3154475,6076
#NAME?,3353,0,3154475,6076
#NAME?,3354,0,3154475,6076
#NAME?,3355,0,3154475,6076
#NAME?,3356,0,3154475,6076
#NAME?,3357,0,3154475,6076
#NAME?,3358,0,3154475,6076
#NAME?,3359,0,3154475,6076
#NAME?,3360,0,3154475,6076
#NAME?,3361,0,3094319,6076
#NAME?,3362,0,3094319,6076
#NAME?,3363,0,3094319,6076
#NAME?,3364,0,3094319,6076
#NAME?,3365,0,3094319,6076
#NAME?,3366,0,3094319,6076
#NAME?,3367,0,3094319,6076
#NAME?,3368,0,3094319,6076
#NAME?,3369,0,3094319,6076
#NAME?,3370,0,3094319,6076
#NAME?,3371,0,3094319,6076
#NAME?,3372,0,3094319,6076
#NAME?,3373,0,3094319,6076
#NAME?,3374,0,3094319,6076
#NAME?,3375,0,3094319,6076
#NAME?,3376,0,3094319,6076
#NAME?,3377,0,3094319,6076
#NAME?,3378,0,3094319,6076
#NAME?,3379,0,3094319,6076
#NAME?,3380,0,3094319,6076
#NAME?,3381,0,3094319,6076
#NAME?,3382,0,3094319,6076
#NAME?,3383,0,3094319,6076
#NAME?,3384,0,3094319,6076
#NAME?,3385,0,3035311,6076
#NAME?,3386,0,3035311,6076
#NAME?,3387,0,3035311,6076
#NAME?,3388,0,3035311,6076
#NAME?,3389,0,3035311,6076
#NAME?,3390,0,3035311,6076
#NAME?,3391,0,3035311,6076
#NAME?,3392,0,3035311,6076
#NAME?,3393,0,3035311,6076
#NAME?,3394,0,3035311,6076
#NAME?,3395,0,3035311,6076
#NAME?,3396,0,3035311,6076
#NAME?,3397,0,3035311,6076
#NAME?,3398,0,3035311,6076
#NAME?,3399,0,3035311,6076
#NAME?,3400,0,3035311,6076
#NAME?,3401,0,3035311,6076
#NAME?,3402,0,3035311,6076
#NAME?,3403,0,3035311,6076
#NAME?,3404,0,3035311,6076
#NAME?,3405,0,3035311,6076
#NAME?,3406,0,3035311,6076
#NAME?,3407,0,3035311,6076
#NAME?,3408,0,3035311,6076
#NAME?,3409,0,2977428,6076
#NAME?,3410,0,2977428,6076
#NAME?,3411,0,2977428,6076
#NAME?,3412,0,2977428,6076
#NAME?,3413,0,2977428,6076
#NAME?,3414,0,2977428,6076
#NAME?,3415,0,2977428,6076
#NAME?,3416,0,2977428,6076
#NAME?,3417,0,2977428,6076
#NAME?,3418,0,2977428,6076
#NAME?,3419,0,2977428,6076
#NAME?,3420,0,2977428,6076
#NAME?,3421,0,2977428,6076
#NAME?,3422,0,2977428,6076
#NAME?,3423,0,2977428,6076
#NAME?,3424,0,2977428,6076
#NAME?,3425,0,2977428,6076
#NAME?,3426,0,2977428,6076
#NAME?,3427,0,2977428,6076
#NAME?,3428,0,2977428,6076
#NAME?,3429,0,2977428,6076
#NAME?,3430,0,2977428,6076
#NAME?,3431,0,2977428,6076
#NAME?,3432,0,2977428,6076
#NAME?,3433,0,2920648,6076
#NAME?,3434,0,2920648,6076
#NAME?,3435,0,2920648,6076
#NAME?,3436,0,2920648,6076
#NAME?,3437,0,2920648,6076
#NAME?,3438,0,2920648,6076
#NAME?,3439,0,2920648,6076
#NAME?,3440,0,2920648,6076
#NAME?,3441,0,2920648,6076
#NAME?,3442,0,2920648,6076
#NAME?,3443,0,2920648,6076
#NAME?,3444,0,2920648,6076
#NAME?,3445,0,2920648,6076
#NAME?,3446,0,2920648,6076
#NAME?,3447,0,2920648,6076
#NAME?,3448,0,2920648,6076
#NAME?,3449,0,2920648,6076
#NAME?,3450,0,2920648,6076
#NAME?,3451,0,2920648,6076
#NAME?,3452,0,2920648,6076
#NAME?,3453,0,2920648,6076
#NAME?,3454,0,2920648,6076
#NAME?,3455,0,2920648,6076
#NAME?,3456,0,2920648,6076
#NAME?,3457,0,2864952,6076
#NAME?,3458,0,2864952,6076
#NAME?,3459,0,2864952,6076
#NAME?,3460,0,2864952,6076
#NAME?,3461,0,2864952,6076
#NAME?,3462,0,2864952,6076
#NAME?,3463,0,2864952,6076
#NAME?,3464,0,2864952,6076
#NAME?,3465,0,2864952,6076
#NAME?,3466,0,2864952,6076
#NAME?,3467,0,2864952,6076
#NAME?,3468,0,2864952,6076
#NAME?,3469,0,2864952,6076
#NAME?,3470,0,2864952,6076
#NAME?,3471,0,2864952,6076
#NAME?,3472,0,2864952,6076
#NAME?,3473,0,2864952,6076
#NAME?,3474,0,2864952,6076
#NAME?,3475,0,2864952,6076
#NAME?,3476,0,2864952,6076
#NAME?,3477,0,2864952,6076
#NAME?,3478,0,2864952,6076
#NAME?,3479,0,2864952,6076
#NAME?,3480,0,2864952,6076
#NAME?,3481,0,2810317,6076
#NAME?,3482,0,2810317,6076
#NAME?,3483,0,2810317,6076
#NAME?,3484,0,2810317,6076
#NAME?,3485,0,2810317,6076
#NAME?,3486,0,2810317,6076
#NAME?,3487,0,2810317,6076
#NAME?,3488,0,2810317,6076
#NAME?,3489,0,2810317,6076
#NAME?,3490,0,2810317,6076
#NAME?,3491,0,2810317,6076
#NAME?,3492,0,2810317,6076
#NAME?,3493,0,2810317,6076
#NAME?,3494,0,2810317,6076
#NAME?,3495,0,2810317,6076
#NAME?,3496,0,2810317,6076
#NAME?,3497,0,2810317,6076
#NAME?,3498,0,2810317,6076
#NAME?,3499,0,2810317,6076
#NAME?,3500,0,2810317,6076
#NAME?,3501,0,2810317,6076
#NAME?,3502,0,2810317,6076
#NAME?,3503,0,2810317,6076
#NAME?,3504,0,2810317,6076
#NAME?,3505,0,2756725,6076
#NAME?,3506,0,2756725,6076
#NAME?,3507,0,2756725,6076
#NAME?,3508,0,2756725,6076
#NAME?,3509,0,2756725,6076
#NAME?,3510,0,2756725,6076
#NAME?,3511,0,2756725,6076
#NAME?,3512,0,2756725,6076
#NAME?,3513,0,2756725,6076
#NAME?,3514,0,2756725,6076
#NAME?,3515,0,2756725,6076
#NAME?,3516,0,2756725,6076
#NAME?,3517,0,2756725,6076
#NAME?,3518,0,2756725,6076
#NAME?,3519,0,2756725,6076
#NAME?,3520,0,2756725,6076
#NAME?,3521,0,2756725,6076
#NAME?,3522,0,2756725,6076
#NAME?,3523,0,2756725,6076
#NAME?,3524,0,2756725,6076
#NAME?,3525,0,2756725,6076
#NAME?,3526,0,2756725,6076
#NAME?,3527,0,2756725,6076
#NAME?,3528,0,2756725,6076
#NAME?,3529,0,2704154,6076
#NAME?,3530,0,2704154,6076
#NAME?,3531,0,2704154,6076
#NAME?,3532,0,2704154,6076
#NAME?,3533,0,2704154,6076
#NAME?,3534,0,2704154,6076
#NAME?,3535,0,2704154,6076
#NAME?,3536,0,2704154,6076
#NAME?,3537,0,2704154,6076
#NAME?,3538,0,2704154,6076
#NAME?,3539,0,2704154,6076
#NAME?,3540,0,2704154,6076
#NAME?,3541,0,2704154,6076
#NAME?,3542,0,2704154,6076
#NAME?,3543,0,2704154,6076
#NAME?,3544,0,2704154,6076
#NAME?,3545,0,2704154,6076
#NAME?,3546,0,2704154,6076
#NAME?,3547,0,2704154,6076
#NAME?,3548,0,2704154,6076
#NAME?,3549,0,2704154,6076
#NAME?,3550,0,2704154,6076
#NAME?,3551,0,2704154,6076
#NAME?,3552,0,2704154,6076
#NAME?,3553,0,2652586,6076
#NAME?,3554,0,2652586,6076
#NAME?,3555,0,2652586,6076
#NAME?,3556,0,2652586,6076
#NAME?,3557,0,2652586,6076
#NAME?,3558,0,2652586,6076
#NAME?,3559,0,2652586,6076
#NAME?,3560,0,2652586,6076
#NAME?,3561,0,2652586,6076
#NAME?,3562,0,2652586,6076
#NAME?,3563,0,2652586,6076
#NAME?,3564,0,2652586,6076
#NAME?,3565,0,2652586,6076
#NAME?,3566,0,2652586,6076
#NAME?,3567,0,2652586,6076
#NAME?,3568,0,2652586,6076
#NAME?,3569,0,2652586,6076
#NAME?,3570,0,2652586,6076
#NAME?,3571,0,2652586,6076
#NAME?,3572,0,2652586,6076
#NAME?,3573,0,2652586,6076
#NAME?,3574,0,2652586,6076
#NAME?,3575,0,2652586,6076
#NAME?,3576,0,2652586,6076
#NAME?,3577,0,2602002,6076
#NAME?,3578,0,2602002,6076
#NAME?,3579,0,2602002,6076
#NAME?,3580,0,2602002,6076
#NAME?,3581,0,2602002,6076
#NAME?,3582,0,2602002,6076
#NAME?,3583,0,2602002,6076
#NAME?,3584,0,2602002,6076
#NAME?,3585,0,2602002,6076
#NAME?,3586,0,2602002,6076
#NAME?,3587,0,2602002,6076
#NAME?,3588,0,2602002,6076
#NAME?,3589,0,2602002,6076
#NAME?,3590,0,2602002,6076
#NAME?,3591,0,2602002,6076
#NAME?,3592,0,2602002,6076
#NAME?,3593,0,2602002,6076
#NAME?,3594,0,2602002,6076
#NAME?,3595,0,2602002,6076
#NAME?,3596,0,2602002,6076
#NAME?,3597,0,2602002,6076
#NAME?,3598,0,2602002,6076
#NAME?,3599,0,2602002,6076
#NAME?,3600,0,2602002,6076
#NAME?,3601,0,2552382,6076
#NAME?,3602,0,2552382,6076
#NAME?,3603,0,2552382,6076
#NAME?,3604,0,2552382,6076
#NAME?,3605,0,2552382,6076
#NAME?,3606,0,2552382,6076
#NAME?,3607,0,2552382,6076
#NAME?,3608,0,2552382,6076
#NAME?,3609,0,2552382,6076
#NAME?,3610,0,2552382,6076
#NAME?,3611,0,2552382,6076
#NAME?,3612,0,2552382,6076
#NAME?,3613,0,2552382,6076
#NAME?,3614,0,2552382,6076
#NAME?,3615,0,2552382,6076
#NAME?,3616,0,2552382,6076
#NAME?,3617,0,2552382,6076
#NAME?,3618,0,2552382,6076
#NAME?,3619,0,2552382,6076
#NAME?,3620,0,2552382,6076
#NAME?,3621,0,2552382,6076
#NAME?,3622,0,2552382,6076
#NAME?,3623,0,2552382,6076
#NAME?,3624,0,2552382,6076
#NAME?,3625,0,2503708,6076
#NAME?,3626,0,2503708,6076
#NAME?,3627,0,2503708,6076
#NAME?,3628,0,2503708,6076
#NAME?,3629,0,2503708,6076
#NAME?,3630,0,2503708,6076
#NAME?,3631,0,2503708,6076
#NAME?,3632,0,2503708,6076
#NAME?,3633,0,2503708,6076
#NAME?,3634,0,2503708,6076
#NAME?,3635,0,2503708,6076
#NAME?,3636,0,2503708,6076
#NAME?,3637,0,2503708,6076
#NAME?,3638,0,2503708,6076
#NAME?,3639,0,2503708,6076
#NAME?,3640,0,2503708,6076
#NAME?,3641,0,2503708,6076
#NAME?,3642,0,2503708,6076
#NAME?,3643,0,2503708,6076
#NAME?,3644,0,2503708,6076
#NAME?,3645,0,2503708,6076
#NAME?,3646,0,2503708,6076
#NAME?,3647,0,2503708,6076
#NAME?,3648,0,2503708,6076
#NAME?,3649,0,2455963,6076
#NAME?,3650,0,2455963,6076
#NAME?,3651,0,2455963,6076
#NAME?,3652,0,2455963,6076
#NAME?,3653,0,2455963,6076
#NAME?,3654,0,2455963,6076
#NAME?,3655,0,2455963,6076
#NAME?,3656,0,2455963,6076
#NAME?,3657,0,2455963,6076
#NAME?,3658,0,2455963,6076
#NAME?,3659,0,2455963,6076
#NAME?,3660,0,2455963,6076
#NAME?,3661,0,2455963,6076
#NAME?,3662,0,2455963,6076
#NAME?,3663,0,2455963,6076
#NAME?,3664,0,2455963,6076
#NAME?,3665,0,2455963,6076
#NAME?,3666,0,2455963,6076
#NAME?,3667,0,2455963,6076
#NAME?,3668,0,2455963,6076
#NAME?,3669,0,2455963,6076
#NAME?,3670,0,2455963,6076
#NAME?,3671,0,2455963,6076
#NAME?,3672,0,2455963,6076
#NAME?,3673,0,2409128,6076
#NAME?,3674,0,2409128,6076
#NAME?,3675,0,2409128,6076
#NAME?,3676,0,2409128,6076
#NAME?,3677,0,2409128,6076
#NAME?,3678,0,2409128,6076
#NAME?,3679,0,2409128,6076
#NAME?,3680,0,2409128,6076
#NAME?,3681,0,2409128,6076
#NAME?,3682,0,2409128,6076
#NAME?,3683,0,2409128,6076
#NAME?,3684,0,2409128,6076
#NAME?,3685,0,2409128,6076
#NAME?,3686,0,2409128,6076
#NAME?,3687,0,2409128,6076
#NAME?,3688,0,2409128,6076
#NAME?,3689,0,2409128,6076
#NAME?,3690,0,2409128,6076
#NAME?,3691,0,2409128,6076
#NAME?,3692,0,2409128,6076
#NAME?,3693,0,2409128,6076
#NAME?,3694,0,2409128,6076
#NAME?,3695,0,2409128,6076
#NAME?,3696,0,2409128,6076
#NAME?,3697,0,2363186,6076
#NAME?,3698,0,2363186,6076
#NAME?,3699,0,2363186,6076
#NAME?,3700,0,2363186,6076
#NAME?,3701,0,2363186,6076
#NAME?,3702,0,2363186,6076
#NAME?,3703,0,2363186,6076
#NAME?,3704,0,2363186,6076
#NAME?,3705,0,2363186,6076
#NAME?,3706,0,2363186,6076
#NAME?,3707,0,2363186,6076
#NAME?,3708,0,2363186,6076
#NAME?,3709,0,2363186,6076
#NAME?,3710,0,2363186,6076
#NAME?,3711,0,2363186,6076
#NAME?,3712,0,2363186,6076
#NAME?,3713,0,2363186,6076
#NAME?,3714,0,2363186,6076
#NAME?,3715,0,2363186,6076
#NAME?,3716,0,2363186,6076
#NAME?,3717,0,2363186,6076
#NAME?,3718,0,2363186,6076
#NAME?,3719,0,2363186,6076
#NAME?,3720,0,2363186,6076
#NAME?,3721,0,2318120,6076
#NAME?,3722,0,2318120,6076
#NAME?,3723,0,2318120,6076
#NAME?,3724,0,2318120,6076
#NAME?,3725,0,2318120,6076
#NAME?,3726,0,2318120,6076
#NAME?,3727,0,2318120,6076
#NAME?,3728,0,2318120,6076
#NAME?,3729,0,2318120,6076
#NAME?,3730,0,2318120,6076
#NAME?,3731,0,2318120,6076
#NAME?,3732,0,2318120,6076
#NAME?,3733,0,2318120,6076
#NAME?,3734,0,2318120,6076
#NAME?,3735,0,2318120,6076
#NAME?,3736,0,2318120,6076
#NAME?,3737,0,2318120,6076
#NAME?,3738,0,2318120,6076
#NAME?,3739,0,2318120,6076
#NAME?,3740,0,2318120,6076
#NAME?,3741,0,2318120,6076
#NAME?,3742,0,2318120,6076
#NAME?,3743,0,2318120,6076
#NAME?,3744,0,2318120,6076
#NAME?,3745,0,2273914,6076
#NAME?,3746,0,2273914,6076
#NAME?,3747,0,2273914,6076
#NAME?,3748,0,2273914,6076
#NAME?,3749,0,2273914,6076
#NAME?,3750,0,2273914,6076
#NAME?,3751,0,2273914,6076
#NAME?,3752,0,2273914,6076
#NAME?,3753,0,2273914,6076
#NAME?,3754,0,2273914,6076
#NAME?,3755,0,2273914,6076
#NAME?,3756,0,2273914,6076
#NAME?,3757,0,2273914,6076
#NAME?,3758,0,2273914,6076
#NAME?,3759,0,2273914,6076
#NAME?,3760,0,2273914,6076
#NAME?,3761,0,2273914,6076
#NAME?,3762,0,2273914,6076
#NAME?,3763,0,2273914,6076
#NAME?,3764,0,2273914,6076
#NAME?,3765,0,2273914,6076
#NAME?,3766,0,2273914,6076
#NAME?,3767,0,2273914,6076
#NAME?,3768,0,2273914,6076
#NAME?,3769,0,2230550,6076
#NAME?,3770,0,2230550,6076
#NAME?,3771,0,2230550,6076
#NAME?,3772,0,2230550,6076
#NAME?,3773,0,2230550,6076
#NAME?,3774,0,2230550,6076
#NAME?,3775,0,2230550,6076
#NAME?,3776,0,2230550,6076
#NAME?,3777,0,2230550,6076
#NAME?,3778,0,2230550,6076
#NAME?,3779,0,2230550,6076
#NAME?,3780,0,2230550,6076
#NAME?,3781,0,2230550,6076
#NAME?,3782,0,2230550,6076
#NAME?,3783,0,2230550,6076
#NAME?,3784,0,2230550,6076
#NAME?,3785,0,2230550,6076
#NAME?,3786,0,2230550,6076
#NAME?,3787,0,2230550,6076
#NAME?,3788,0,2230550,6076
#NAME?,3789,0,2230550,6076
#NAME?,3790,0,2230550,6076
#NAME?,3791,0,2230550,6076
#NAME?,3792,0,2230550,6076
#NAME?,3793,0,2188014,6076
#NAME?,3794,0,2188014,6076
#NAME?,3795,0,2188014,6076
#NAME?,3796,0,2188014,6076
#NAME?,3797,0,2188014,6076
#NAME?,3798,0,2188014,6076
#NAME?,3799,0,2188014,6076
#NAME?,3800,0,2188014,6076
#NAME?,3801,0,2188014,6076
#NAME?,3802,0,2188014,6076
#NAME?,3803,0,2188014,6076
#NAME?,3804,0,2188014,6076
#NAME?,3805,0,2188014,6076
#NAME?,3806,0,2188014,6076
#NAME?,3807,0,2188014,6076
#NAME?,3808,0,2188014,6076
#NAME?,3809,0,2188014,6076
#NAME?,3810,0,2188014,6076
#NAME?,3811,0,2188014,6076
#NAME?,3812,0,2188014,6076
#NAME?,3813,0,2188014,6076
#NAME?,3814,0,2188014,6076
#NAME?,3815,0,2188014,6076
#NAME?,3816,0,2188014,6076
#NAME?,3817,0,2146289,6076
#NAME?,3818,0,2146289,6076
#NAME?,3819,0,2146289,6076
#NAME?,3820,0,2146289,6076
#NAME?,3821,0,2146289,6076
#NAME?,3822,0,2146289,6076
#NAME?,3823,0,2146289,6076
#NAME?,3824,0,2146289,6076
#NAME?,3825,0,2146289,6076
#NAME?,3826,0,2146289,6076
#NAME?,3827,0,2146289,6076
#NAME?,3828,0,2146289,6076
#NAME?,3829,0,2146289,6076
#NAME?,3830,0,2146289,6076
#NAME?,3831,0,2146289,6076
#NAME?,3832,0,2146289,6076
#NAME?,3833,0,2146289,6076
#NAME?,3834,0,2146289,6076
#NAME?,3835,0,2146289,6076
#NAME?,3836,0,2146289,6076
#NAME?,3837,0,2146289,6076
#NAME?,3838,0,2146289,6076
#NAME?,3839,0,2146289,6076
#NAME?,3840,0,2146289,6076
#NAME?,3841,0,2105359,6076
#NAME?,3842,0,2105359,6076
#NAME?,3843,0,2105359,6076
#NAME?,3844,0,2105359,6076
#NAME?,3845,0,2105359,6076
#NAME?,3846,0,2105359,6076
#NAME?,3847,0,2105359,6076
#NAME?,3848,0,2105359,6076
#NAME?,3849,0,2105359,6076
#NAME?,3850,0,2105359,6076
#NAME?,3851,0,2105359,6076
#NAME?,3852,0,2105359,6076
#NAME?,3853,0,2105359,6076
#NAME?,3854,0,2105359,6076
#NAME?,3855,0,2105359,6076
#NAME?,3856,0,2105359,6076
#NAME?,3857,0,2105359,6076
#NAME?,3858,0,2105359,6076
#NAME?,3859,0,2105359,6076
#NAME?,3860,0,2105359,6076
#NAME?,3861,0,2105359,6076
#NAME?,3862,0,2105359,6076
#NAME?,3863,0,2105359,6076
#NAME?,3864,0,2105359,6076
#NAME?,3865,0,2065210,6076
#NAME?,3866,0,2065210,6076
#NAME?,3867,0,2065210,6076
#NAME?,3868,0,2065210,6076
#NAME?,3869,0,2065210,6076
#NAME?,3870,0,2065210,6076
#NAME?,3871,0,2065210,6076
#NAME?,3872,0,2065210,6076
#NAME?,3873,0,2065210,6076
#NAME?,3874,0,2065210,6076
#NAME?,3875,0,2065210,6076
#NAME?,3876,0,2065210,6076
#NAME?,3877,0,2065210,6076
#NAME?,3878,0,2065210,6076
#NAME?,3879,0,2065210,6076
#NAME?,3880,0,2065210,6076
#NAME?,3881,0,2065210,6076
#NAME?,3882,0,2065210,6076
#NAME?,3883,0,2065210,6076
